"MAGPIID","segID","xmax","ymax","RAmax","Decmax","z.x","QOP","mag_it","mag_rt","R50_it","R90_it","axrat_it","ang_it","MAGPIID_v2.2.0","re","re_err","q","q_err","pa","pa_err","chi2_galfit_v2.2.0","fwhm_g","fwhm_r","fwhm_i","fwhm_z","QCFLAG","z.y","StellarMass_bestfit","StellarMass_median","StellarMass_16","StellarMass_84","SFRburst_bestfit","SFRburst_median","SFRburst_16","SFRburst_84","stelkinfracRe","stelkinfrac0p5Re","gaskinfracRe","gaskinfrac0p5Re","Lambda0p5Re","LambdaRe","VoS0p5Re","VoSRe","OII_3727","OII_3730","OIII_5008","Ha"
1208109087,24,109.5,87.5,184.976543,-2.48714,0.2697,1,24.161,23.782,0.598,1.275,0.665,13.26,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208114322,37,114.5,322.5,184.976265,-2.474085,0.7122,3,25.028,24.485,0.4,0.71,0.857,10.88,1208114322,0.12,0.12,0.19,0.3,47.84,8.98,1.495,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.7122,845524128.992588,693654527.075185,422370260.164345,1251288862.84223,0.24143086513761,0.204678158887996,0.0431904429335894,0.319971410849396,0,0,0,0,NA,NA,NA,NA,0.326,0.424,0.337,0
1208122151,116,122.5,151.5,184.97582,-2.483585,1.2854,3,25.737,25.892,0.405,0.62,0.755,130.73,1208122151,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,4.136,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,1.2854,9760357625.45548,8160009510.55837,5562693754.46532,11406747068.131,0.459867735134075,0.215069100655702,1.05934592001673e-11,1.25707484719614,0,0,0,0,NA,NA,NA,NA,0.379,0.345,0,0
1208123269,76,123.5,269.5,184.975764,-2.477029,3.3311,2,25.296,25.109,0.463,0.772,0.732,125.02,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208124141,31,124.5,141.5,184.975709,-2.48414,0.7986,3,25.023,23.997,0.469,0.819,0.97,71.82,1208124141,0.23,0.02,0.1,0.12,54.81,3.37,4.064,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.7986,9264930320.40698,4812768913.53505,3125676865.21419,8820555967.72524,1.94158747821116,2.4477594687683,1.13876680136455,4.35445633766504,0,0,0,0,NA,NA,NA,NA,0.207,0.345,0.103,0
1208129222,10,129.5,222.5,184.97543,-2.47964,0.8375,4,24.319,23.687,0.395,0.798,0.885,137.25,1208129222,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,1.428,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.8375,4995932148.28424,2858550328.60257,1786021942.47814,4315051136.52729,1.67682665959778,1.31167883725319,1.0571672444305,1.7486727776762,0,0,0,0,NA,NA,NA,NA,0.527,0.598,0.652,0
1208131275,102,131.5,275.5,184.975319,-2.476696,1.2019,2,26.322,26.04,0.313,0.556,0.913,120.26,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208132189,73,132.5,189.5,184.975264,-2.481474,0.7116,3,25.084,25.043,0.536,0.926,0.717,148.26,1208132189,0.36,0.06,-99.99,-99.99,-27.52,10.74,3.934,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.7116,5312181653.54514,2620393836.05881,951172956.274199,4523633506.86519,2.37678494961623,0.20170529282517,5.61234543689176e-11,1.15299686373464,0,0,0,0,NA,NA,NA,NA,0.02,0.01,0,0
1208132231,58,132.5,231.5,184.975264,-2.47914,0.8471,1,25.574,25.809,0.336,0.582,0.845,75.27,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208133169,15,133.5,169.5,184.975208,-2.482585,0.798,4,23.67,22.766,0.749,1.463,0.551,118.67,1208133169,0.61,0.01,0.19,0.02,-60.53,0.74,5.046,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.798,15926089366.1607,18355119891.3364,13192918860.232,22242676103.1769,0.70437434787527,4.43159264228309e-18,0,0.627743571623381,0,0,0,0,NA,NA,NA,NA,0.465,0.553,0.214,0
1208133312,69,133.5,312.5,184.975208,-2.47464,0.3825,2,25.451,25.56,0.458,0.746,0.594,98.77,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208135139,2,135.5,139.5,184.975097,-2.484251,0.713,4,22.193,20.973,0.745,1.817,0.765,117.82,1208135139,0.53,0.01,0.57,0.01,-61.63,0.6,3.851,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.713,87401584075.2612,91128230560.6298,80075173940.3561,108287142615.873,0.0990299496771656,0.0051467124798815,3.30033418996034e-11,0.116956724308721,1,1,1,1,NA,NA,NA,NA,0.067,0.085,0.022,0
1208142253,23,142.5,253.5,184.974708,-2.477918,0.7106,3,24.76,24.212,0.419,0.824,0.837,13.99,1208142253,0.11,0,0.1,0.02,68.17,0,1.364,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.7106,7444069190.61647,1663740103.50691,961979422.542213,4212855466.57061,26.7934705271491,0.317919037492341,3.75367457098216e-05,1.25795343878237,0,0,0,0,NA,NA,NA,NA,0.147,0.22,0.11,0
1208144265,95,144.5,265.5,184.974596,-2.477251,0.7018,3,25.203,25.223,0.529,0.912,0.689,85.44,1208144265,0.23,0.04,0.13,0.29,45.54,10.41,1.5,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.7018,1984834980.61077,1472358630.44803,660461401.501049,4322339474.43324,0.984205694648232,0.737667758374471,0.244038613331889,9.20368660597367,0,0,0,0,NA,NA,NA,NA,0.026,0,0,0
1208145154,30,145.5,154.5,184.974541,-2.483418,1.3774,3,24.293,23.993,0.607,1.101,0.679,46.34,1208145154,0.23,0.03,0.1,0.35,53.62,5.88,4.216,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,1.3774,35009581987.8707,30398254272.4755,22267266584.3563,48340508593.8486,16.7395662029366,15.7442759835772,8.58574997670527,31.6243738855416,0,0,0,0,NA,NA,NA,NA,0.357,0.186,0,0
1208148353,49,148.5,353.5,184.974374,-2.472363,0.4249,1,24.856,24.5,0.445,0.679,0.893,90,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208149191,4,149.5,191.5,184.974318,-2.481363,0.44,4,21.965,21.713,0.5,1.104,0.921,177.62,1208149191,0.27,0,0.61,0.01,5.36,0.63,2.06,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.44,4670525289.03258,3883835413.93879,3274008352.58184,4612935945.66576,0.578110864062666,0.79094790132323,0.5715312095477,0.949050529596454,0.666666666666667,NA,1,NA,NA,NA,NA,NA,0.377,0.385,0.485,0
1208151070,22,151.5,70.5,184.974207,-2.488085,0.3706,3,23.602,23.303,0.726,1.346,0.549,22.67,1208151070,0.6,0.01,0.1,0.04,25.93,0.75,2.219,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.3706,889035838.106344,880994009.405025,530360849.485623,1691203362.33402,0.164455935197587,0.220140756064011,0.102781134570119,0.689640952004852,0,0,0,0,NA,NA,NA,NA,0.247,0.347,0.194,0.294
1208154199,77,154.5,199.5,184.97404,-2.480918,3.0494,1,25.155,24.89,0.517,0.912,0.764,133.82,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208154213,47,154.5,213.5,184.97404,-2.48014,0.4399,3,25.369,24.993,0.453,0.906,0.639,64.93,1208154213,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,5.26,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.4399,196403767.408964,211163387.237433,131630998.755418,348523982.62686,0.0836236545562081,0.070383062337875,0.0518839193812836,0.111627889336659,0,0,0,0,NA,NA,NA,NA,0.257,0.324,0.581,0
1208155156,71,155.5,156.5,184.973985,-2.483307,1.4177,3,25.654,25.377,0.359,0.577,0.842,8.93,1208155156,0.11,0,0.1,0.02,66.64,0,4.061,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,1.4177,6011820909.5515,10450351972.233,6149777576.56435,16557133474.7846,0.0415639253923451,2.50722133770153,0.00761936858811337,14.2934100837986,0,0,0,0,NA,NA,NA,NA,0.259,0.466,0,0
1208160195,161,160.5,195.5,184.973707,-2.48114,0.7416,1,26.542,26.143,0.462,0.692,0.714,178.46,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208162059,8,162.5,59.5,184.973595,-2.488696,0.6834,4,22.895,22.298,0.558,1.211,0.802,155.3,1208162059,0.3,0,0.38,0.01,-17.79,0.89,1.835,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.6834,12994999654.855,4426711471.05887,2949255558.3923,9496262541.68537,8.02289740071442,1.8267648594864,1.15397924532089,4.10395391834893,0,0,0,0,NA,NA,NA,NA,0.115,0.134,0.079,0
1208162109,150,162.5,109.5,184.973595,-2.485918,0.2245,1,25.169,25.337,0.524,0.806,0.901,4.54,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208167141,85,167.5,141.5,184.973317,-2.48414,0.3723,3,25.329,25.221,0.422,0.729,0.864,61.91,1208167141,0.23,0.05,0.57,0.21,66.88,16.72,1.706,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.3723,1611833482.45163,89982982.9034141,37352682.6271084,664907843.032416,0.342905747212167,0.0135063021311318,1.71061742285292e-10,0.032003403733155,0,0,0,0,NA,NA,NA,NA,0.133,0.096,0.072,0.06
1208168301,86,168.5,301.5,184.973262,-2.475251,0.87,3,NA,25.181,0.462,0.857,0.944,122.42,1208168301,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.87,82186409887.8934,54806886745.2993,25803008817.4031,97647963656.276,4.07123769804922e-185,9.55236215434183e-05,2.53516581321203e-133,17.5146724448395,0,0,0,0,NA,NA,NA,NA,0.028,0.052,0.015,0
1208182179,79,182.5,179.5,184.972483,-2.482029,0.3292,1,24.626,23.765,0.996,1.877,0.789,144.79,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208182221,36,182.5,221.5,184.972483,-2.479696,0.7102,3,24.306,23.79,0.737,1.212,0.678,143.27,1208182221,0.46,0.6,-99.99,-99.99,-81.37,75.18,59.536,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.7102,5606979376.79689,7105834748.4228,4178308612.08616,11135845759.9854,7.7743502445785,2.22828568564649,0.279622337553985,4.74771238559045,0,0,0,0,NA,NA,NA,NA,0.151,0.261,0.286,0
1208183120,160,183.5,120.5,184.972428,-2.485307,0.7149,1,26.544,25.626,0.529,0.812,0.799,99.67,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208186206,235,186.5,206.5,184.972261,-2.480529,0.7345,3,22.796,22.109,0.458,0.655,0.954,139.9,1208186206,0.98,0.13,0.59,0.04,63.35,4.81,66.389,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.7345,35509477702.3655,42316142909.0708,31391676662.6342,60191411122.6142,41.4943929595497,89.0990254553833,66.5103080360339,114.325703619115,0,0,0,0,NA,NA,NA,NA,0.205,0.128,0.077,0
1208188333,9,188.5,333.5,184.97215,-2.473474,0.9317,4,23.206,22.516,0.569,1.154,0.795,49.72,1208188333,0.33,0,0.62,0.01,49.98,1.36,1.76,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.9317,32350079971.2456,33365054165.9328,24661758430.4281,43726214401.9326,50.8238580997299,34.3058949406528,20.3567741537379,48.6548174351366,0,0,0,0,NA,NA,NA,NA,-99,-99,-99,-99
1208192134,45,192.5,134.5,184.971927,-2.484529,0.6055,1,24.684,24.659,0.602,0.988,0.615,173.93,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208192299,132,192.5,299.5,184.971927,-2.475363,1.0011,1,26.892,25.456,0.541,0.898,0.728,120.04,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208194075,18,194.5,75.5,184.971816,-2.487807,0.7824,4,23.647,23.203,0.58,1.199,0.918,158.02,1208194075,0.35,0.01,0.71,0.02,-2.01,3.46,1.883,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.7824,7575248076.7601,5225464839.7576,3909764440.40341,6962870763.33634,1.41681446768966,1.94983821508519,1.43323306166622,2.62542470511111,0,0,0,0,NA,NA,NA,NA,0.524,0.567,0.471,0
1208195118,53,195.5,118.5,184.97176,-2.485418,4.75,1,25.638,25.165,0.576,0.985,0.726,117.32,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208195178,27,195.5,178.5,184.97176,-2.482085,0.4127,1,23.818,23.249,1.085,1.736,0.506,124.75,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208197197,1,197.5,197.5,184.971649,-2.481029,0.3,4,18.36,17.82,1.256,4.312,0.721,47.37,1208197197,1.27,0.01,0.82,0,40.99,0.41,39.918,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.3,235147751289.315,184701255555.035,171137920416.542,221625380781.93,1.36320780610972,1.4087362679797,0.270236017382809,2.32049143531725,1,1,0.0819672131147541,0.133333333333333,0.170329999859766,0.273810798360013,0.17989697951461,0.278472398002047,0.051,0.05,0.066,0.028
1208200300,139,200.5,300.5,184.971482,-2.475307,3.3327,2,27.038,26.198,0.431,0.716,0.707,165.13,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208201071,140,201.5,71.5,184.971427,-2.488029,0.714,3,26.455,25.74,0.552,0.914,0.502,143.47,1208201071,0.26,0.35,-99.99,-99.99,-34.39,64.14,2.039,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,0.714,28148799.2568924,174333447.337183,84951812.6739402,393257166.282393,0.131732668095108,0.0783641153237573,0.0348407483130409,0.132468869406692,0,0,0,0,NA,NA,NA,NA,0.122,0.163,0.367,0
1208203110,57,203.5,110.5,184.971316,-2.485863,0.5068,1,25.416,24.339,0.864,1.509,0.776,135.01,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208205167,32,205.5,167.5,184.971204,-2.482696,3.3347,1,23.699,23.185,1.093,1.775,0.531,76.46,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208211280,46,211.5,280.5,184.970871,-2.476418,0.3491,1,25.27,25.001,0.511,0.935,0.766,129.37,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208212236,25,212.5,236.5,184.970815,-2.478863,3.1634,2,24.44,24.141,0.672,1.315,0.865,152.03,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208213129,90,213.5,129.5,184.970759,-2.484807,0.4099,1,26.19,25.806,0.442,0.755,0.725,108.95,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208217088,34,217.5,88.5,184.970537,-2.487085,1.3434,3,24.675,24.236,0.629,1.124,0.608,153.94,1208217088,0.5,0.01,0.1,0.12,-24.5,1.43,1.875,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,1.3434,35614519427.1614,4415078511.47661,2097542495.54521,15452298649.7516,77.8933346961748,4.035407465557,2.30259078483171,14.9337115925715,0,0,0,0,NA,NA,NA,NA,0.379,0.356,0,0
1208219075,16,219.5,75.5,184.970426,-2.487807,1.342,3,24.221,23.998,0.535,1.095,0.654,17.94,1208219075,0.19,0.02,0.1,0.06,17,2.25,1.902,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,1.342,10532465641.3788,6958103937.92567,5002324847.23381,10396112890.6446,10.4021437624485,5.01358761424467,3.48624381691401,7.26247523988236,0,0,0,0,NA,NA,NA,NA,0.234,0,0,0
1208223211,119,223.5,211.5,184.970203,-2.480251,0.301,1,25.45,25.031,0.619,0.991,0.786,57.31,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1208227176,26,227.5,176.5,184.969981,-2.482196,1.3787,3,24.17,23.891,0.858,1.504,0.597,166.68,1208227176,0.7,1.19,-99.99,-99.99,60.33,73.63,38.082,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,1.3787,8137143811.31442,6181093987.64183,4682834193.67865,8666583382.43684,0.703784818229351,4.41021542130098,3.3219447248321,6.5183083201013,0,0,0,0,NA,NA,NA,NA,0.185,0.18,0,0
1208229202,234,229.5,202.5,184.96987,-2.480751,0.3911,1,26.766,26.198,0.519,0.736,0.656,132.01,NA,NA,NA,NA,NA,NA,NA,NA,0.676138279496063,0.640464578903108,0.588886999929458,0.549779090424814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
