#The value for each line is the fraction of spaxels with S/N>=3 for that line WITHIN THE DILATED MASK
#flag values: 0=skipped (continuum S/N too low), 1=Normal Run (continuum binned to S/N=10), 
#  2=Low Thresh Run (continuum binned to S/N=4). Use N_MASK*fraction to get pixel number for a line
######################################################################################################
MAGPIID     z        flag   N_MASK    OII_3727     OII_3730     NeIII_3870   NeIII_3969   H5           He           Hd           Hg           OIII_4364    HeII_4687    ArIV_4713    ArIV_4741    Hb           OIII_5008    NI_5199      NI_5202      HeI_5877     OI_6302      Ha           NII_6585     SII_6718     SII_6733     
1203214193   0.4552    1       94          0.0430000    0.0640000    0.0110000    0.0320000     0.149000    0.0740000    0.0430000     0.181000    0.0320000    0.0210000    0.0640000    0.0110000     0.106000    0.0210000      0.00000    0.0110000    0.0210000      0.00000      0.00000      0.00000      0.00000      0.00000
1203225067   0.6944    1      345            0.00000   0.00900000    0.0260000    0.0230000      0.00000   0.00600000    0.0290000    0.0200000    0.0200000      0.00000   0.00600000   0.00600000      0.00000   0.00300000      0.00000   0.00600000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1203230254   1.2237    1       86           0.140000     0.221000     0.221000    0.0230000    0.0700000      0.00000     0.116000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1203230310   0.3111    1     2329          0.0330000    0.0330000    0.0530000    0.0180000    0.0840000    0.0170000    0.0520000    0.0440000    0.0450000    0.0350000    0.0330000    0.0430000    0.0400000    0.0310000    0.0100000    0.0120000    0.0140000    0.0140000    0.0130000   0.00600000    0.0110000   0.00300000
1203235348   0.3605    1      552           0.370000     0.438000    0.0800000    0.0240000    0.0940000    0.0650000    0.0330000      0.00000      0.00000    0.0360000    0.0200000    0.0380000     0.395000     0.466000    0.0180000    0.0290000    0.0110000    0.0380000     0.404000    0.0920000     0.172000    0.0670000
1203247089   0.3059    1     1366           0.145000     0.163000    0.0680000    0.0270000    0.0680000    0.0380000    0.0710000     0.102000    0.0270000    0.0310000    0.0200000    0.0320000     0.130000     0.169000    0.0110000    0.0100000    0.0370000    0.0350000     0.165000    0.0350000    0.0360000    0.0310000
1203276130   0.3136    1      839          0.0480000    0.0480000    0.0700000    0.0290000    0.0700000    0.0260000    0.0520000    0.0420000    0.0380000    0.0440000    0.0500000    0.0540000    0.0490000    0.0360000    0.0140000   0.00600000   0.00700000   0.00600000    0.0130000    0.0100000    0.0100000   0.00500000
1203277076   0.9410    1      188           0.229000     0.261000    0.0740000      0.00000    0.0480000    0.0160000    0.0270000    0.0640000    0.0270000    0.0110000    0.0270000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1203287367   0.3079    1      233           0.133000     0.167000    0.0730000    0.0300000    0.0900000    0.0170000    0.0520000    0.0820000    0.0640000      0.00000      0.00000    0.0560000     0.133000    0.0730000      0.00000   0.00400000      0.00000   0.00400000     0.266000     0.133000     0.107000    0.0600000
1203294215   0.3920    1      241            0.00000    0.0370000    0.0500000    0.0370000      0.00000      0.00000      0.00000      0.00000    0.0370000      0.00000      0.00000      0.00000    0.0290000    0.0210000   0.00800000    0.0170000    0.0170000      0.00000      0.00000    0.0500000   0.00800000      0.00000
1203303373   0.3108    1      396            0.00000      0.00000    0.0560000    0.0250000    0.0580000      0.00000    0.0610000      0.00000      0.00000    0.0430000    0.0510000      0.00000      0.00000    0.0510000    0.0200000      0.00000      0.00000    0.0200000      0.00000      0.00000      0.00000    0.0400000
1203305151   0.3145    1     2287          0.0410000    0.0310000    0.0620000    0.0320000    0.0740000    0.0220000    0.0620000    0.0390000    0.0360000    0.0330000    0.0450000    0.0390000    0.0310000    0.0400000   0.00500000    0.0100000    0.0100000   0.00900000   0.00600000   0.00600000   0.00400000   0.00500000
1203305228   1.0285    1       87           0.299000     0.506000    0.0570000    0.0690000    0.0110000    0.0230000    0.0920000     0.149000    0.0110000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1203318171   0.6451    1      235          0.0510000    0.0430000    0.0210000    0.0210000    0.0260000      0.00000    0.0550000    0.0550000      0.00000      0.00000      0.00000      0.00000   0.00900000    0.0890000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1203323205   0.8445    1      911           0.166000     0.223000    0.0450000    0.0100000    0.0710000    0.0260000    0.0740000     0.134000    0.0180000   0.00900000   0.00700000    0.0260000     0.149000    0.0950000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1203337311   0.3124    2      826          0.0270000    0.0230000    0.0530000    0.0210000    0.0380000    0.0290000    0.0440000    0.0450000    0.0390000    0.0460000    0.0380000    0.0400000    0.0290000    0.0340000    0.0170000    0.0310000    0.0190000    0.0110000   0.00700000   0.00600000    0.0290000    0.0170000
1203338251   0.3116    1      146            0.00000      0.00000    0.0620000      0.00000    0.0750000    0.0620000    0.0750000    0.0620000    0.0210000    0.0270000      0.00000      0.00000      0.00000    0.0140000   0.00700000    0.0270000      0.00000      0.00000    0.0270000      0.00000    0.0140000      0.00000
1203341191   0.6836    1      220           0.109000     0.168000    0.0680000    0.0270000    0.0270000    0.0270000    0.0230000    0.0180000      0.00000    0.0140000      0.00000   0.00900000    0.0860000     0.100000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1203352194   0.3171    1       92            0.00000    0.0870000     0.120000      0.00000      0.00000      0.00000      0.00000    0.0760000    0.0650000    0.0430000      0.00000      0.00000    0.0110000    0.0980000      0.00000      0.00000    0.0430000      0.00000      0.00000    0.0110000    0.0110000      0.00000
1204058163   1.1515    1      174           0.207000     0.270000    0.0860000    0.0340000    0.0520000    0.0290000    0.0110000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204058291   0.9163    1      635           0.192000      0.00000    0.0540000    0.0360000      0.00000      0.00000    0.0270000    0.0240000      0.00000   0.00900000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204059071   0.5037    1      127           0.102000     0.150000      0.00000      0.00000      0.00000      0.00000    0.0550000    0.0870000      0.00000      0.00000      0.00000      0.00000     0.173000     0.268000      0.00000   0.00800000    0.0470000      0.00000      0.00000      0.00000      0.00000      0.00000
1204070087   0.8370    1       86           0.279000     0.337000    0.0470000      0.00000    0.0230000    0.0230000    0.0120000     0.116000    0.0120000      0.00000    0.0230000      0.00000     0.105000     0.395000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204071128   0.3164    1      232           0.181000     0.233000    0.0730000      0.00000    0.0860000    0.0220000    0.0560000    0.0730000      0.00000    0.0300000      0.00000      0.00000     0.203000     0.250000      0.00000      0.00000    0.0220000    0.0130000     0.177000    0.0220000    0.0780000    0.0730000
1204071202   0.7252    1      313           0.288000     0.342000     0.243000     0.109000     0.160000     0.118000     0.182000     0.230000    0.0640000    0.0290000    0.0260000    0.0380000     0.275000     0.326000   0.00600000   0.00300000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204090175   0.7263    1      120           0.542000     0.550000    0.0580000    0.0250000     0.175000     0.117000     0.200000     0.342000      0.00000    0.0330000    0.0250000    0.0330000     0.508000     0.175000   0.00800000   0.00800000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204093078   0.5363    1      210           0.414000     0.505000      0.00000    0.0430000    0.0570000    0.0430000    0.0380000     0.243000    0.0330000    0.0330000   0.00500000    0.0140000     0.324000     0.471000    0.0140000    0.0140000    0.0290000      0.00000      0.00000      0.00000      0.00000      0.00000
1204096181   0.3504    1      103          0.0190000    0.0390000    0.0190000    0.0100000      0.00000    0.0190000      0.00000      0.00000      0.00000      0.00000    0.0290000    0.0290000    0.0780000     0.214000      0.00000      0.00000      0.00000    0.0100000    0.0780000      0.00000    0.0100000      0.00000
1204123199   0.5017    1      169           0.272000     0.272000      0.00000      0.00000      0.00000      0.00000     0.107000     0.154000      0.00000    0.0590000      0.00000    0.0470000     0.195000     0.266000   0.00600000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204141177   0.1064    1     5303            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     0.115000    0.0810000    0.0550000    0.0580000    0.0690000    0.0640000    0.0870000    0.0160000    0.0190000    0.0310000    0.0320000    0.0130000    0.0120000    0.0400000    0.0370000
1204145237   1.1686    1      111           0.450000     0.414000     0.117000    0.0270000      0.00000      0.00000    0.0360000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204146297   0.8142    1      585           0.144000     0.174000    0.0750000    0.0340000    0.0580000    0.0290000    0.0480000    0.0510000      0.00000      0.00000    0.0170000    0.0190000    0.0870000     0.130000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204153198   0.7252    1       21           0.571000     0.667000     0.286000      0.00000     0.143000      0.00000    0.0480000     0.190000      0.00000      0.00000    0.0950000      0.00000     0.429000     0.476000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204173240   0.7530    1       76           0.224000     0.316000     0.224000    0.0130000     0.132000      0.00000    0.0660000    0.0790000    0.0130000    0.0130000    0.0530000      0.00000     0.224000     0.224000    0.0260000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204178353   0.5550    1      361           0.111000     0.102000    0.0250000      0.00000    0.0640000    0.0250000    0.0690000     0.125000    0.0440000      0.00000    0.0190000      0.00000     0.161000     0.105000   0.00800000   0.00300000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204198199   0.3156    1     2343           0.242000     0.337000    0.0680000    0.0210000     0.100000    0.0390000     0.121000     0.208000    0.0290000    0.0390000    0.0260000    0.0310000     0.394000     0.254000    0.0210000    0.0230000    0.0230000   0.00600000     0.361000     0.285000     0.112000     0.124000
1204213219   0.2537    1     1173            0.00000      0.00000    0.0990000    0.0230000     0.121000    0.0920000     0.160000     0.228000    0.0670000      0.00000      0.00000      0.00000     0.314000     0.319000    0.0250000    0.0470000    0.0610000     0.103000     0.397000     0.332000     0.217000     0.203000
1204217145   1.0745    1       60           0.217000     0.317000    0.0670000    0.0500000    0.0170000    0.0830000    0.0670000    0.0170000    0.0170000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204228274   0.3471    1      148           0.243000     0.243000     0.115000    0.0200000    0.0540000    0.0340000     0.108000      0.00000      0.00000    0.0200000    0.0340000      0.00000     0.243000     0.405000   0.00700000      0.00000   0.00700000    0.0470000     0.270000      0.00000    0.0270000    0.0470000
1204235184   0.8836    1      252           0.254000     0.262000    0.0280000      0.00000    0.0360000      0.00000    0.0560000     0.107000    0.0400000      0.00000      0.00000   0.00400000    0.0870000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204236221   0.3161    1      187           0.160000     0.257000    0.0530000      0.00000    0.0590000      0.00000    0.0370000    0.0590000    0.0430000      0.00000    0.0700000      0.00000     0.235000     0.385000   0.00500000      0.00000    0.0110000      0.00000     0.176000      0.00000    0.0210000    0.0320000
1204239328   0.6228    1      418           0.325000     0.321000    0.0910000    0.0290000     0.105000    0.0860000     0.110000     0.177000    0.0260000    0.0410000      0.00000    0.0170000     0.160000     0.273000    0.0100000    0.0170000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204241066   0.6110    1      777           0.140000     0.179000    0.0490000    0.0220000    0.0500000    0.0370000    0.0820000     0.162000    0.0330000    0.0310000    0.0180000    0.0270000     0.194000    0.0630000    0.0100000   0.00900000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1204249179   0.4879    1      108           0.231000     0.324000    0.0650000      0.00000    0.0460000      0.00000    0.0650000     0.167000    0.0560000      0.00000      0.00000      0.00000     0.287000     0.574000      0.00000      0.00000   0.00900000      0.00000      0.00000      0.00000      0.00000      0.00000
